State,seat_number,pollster_rating_name,start_date,end_date,sample_size,population,partisan,cycle,election_date,stage,ranked_choice_reallocated,party,candidate_name,pct
WV,2,Monmouth University,6/14/2018,6/19/2018,112,lv,,2018,11/6/2018,general,FALSE,DEM,Talley Sergent,38
WV,2,Monmouth University,6/14/2018,6/19/2018,112,lv,,2018,11/6/2018,general,FALSE,REP,Alexander X. Mooney,52
WV,1,Monmouth University,6/14/2018,6/19/2018,72,lv,,2018,11/6/2018,general,FALSE,DEM,Kendra Fershee,24
WV,1,Monmouth University,6/14/2018,6/19/2018,72,lv,,2018,11/6/2018,general,FALSE,REP,David B. McKinley,72
WV,2,Monmouth University,6/14/2018,6/19/2018,112,lv,,2018,11/6/2018,general,FALSE,DEM,Talley Sergent,38
WV,2,Monmouth University,6/14/2018,6/19/2018,112,lv,,2018,11/6/2018,general,FALSE,REP,Alexander X. Mooney,52
WV,3,Monmouth University,6/14/2018,6/19/2018,343,lv,,2018,11/6/2018,general,FALSE,DEM,Richard Neece Ojeda,48
WV,3,Monmouth University,6/14/2018,6/19/2018,343,lv,,2018,11/6/2018,general,FALSE,REP,Carol Miller,39
WA,3,Lake Research Partners,6/14/2018,6/18/2018,500,lv,D,2018,11/6/2018,general,FALSE,DEM,Carolyn Long,37
WA,3,Lake Research Partners,6/14/2018,6/18/2018,500,lv,D,2018,11/6/2018,general,FALSE,REP,Jaime Herrera Beutler,42
UT,4,University of Utah (Hinckley Poll),6/11/2018,6/18/2018,379,rv,,2018,11/6/2018,general,FALSE,DEM,Ben McAdams,39
UT,4,University of Utah (Hinckley Poll),6/11/2018,6/18/2018,379,rv,,2018,11/6/2018,general,FALSE,REP,Mia B. Love,45
UT,2,University of Utah (Hinckley Poll),6/11/2018,6/18/2018,147,rv,,2018,11/6/2018,general,FALSE,DEM,Shireen Ghorbani,24
UT,2,University of Utah (Hinckley Poll),6/11/2018,6/18/2018,147,rv,,2018,11/6/2018,general,FALSE,REP,Chris Stewart,48
NM,1,Carroll Strategies,6/15/2018,6/16/2018,419,lv,,2018,11/6/2018,general,FALSE,DEM,Debra A. Haaland,47
NM,1,Carroll Strategies,6/15/2018,6/16/2018,419,lv,,2018,11/6/2018,general,FALSE,REP,Janice E. Arnold-Jones,42.7
NM,1,Carroll Strategies,6/15/2018,6/16/2018,419,lv,,2018,11/6/2018,general,FALSE,LIB,Lloyd J. Princeton,3.6
NM,2,Carroll Strategies,6/15/2018,6/16/2018,334,lv,,2018,11/6/2018,general,FALSE,DEM,Xochitl Torres Small,34.7
NM,2,Carroll Strategies,6/15/2018,6/16/2018,334,lv,,2018,11/6/2018,general,FALSE,REP,Yvette Herrell,48.5
NM,3,Carroll Strategies,6/15/2018,6/16/2018,446,lv,,2018,11/6/2018,general,FALSE,DEM,Ben Ray Luján,58.1
NM,3,Carroll Strategies,6/15/2018,6/16/2018,446,lv,,2018,11/6/2018,general,FALSE,REP,Jerald Steve McFall,30
NM,3,Carroll Strategies,6/15/2018,6/16/2018,446,lv,,2018,11/6/2018,general,FALSE,LIB,Christopher Manning,4.7
OH,12,JMC Analytics,6/13/2018,6/16/2018,500,lv,,2018,8/7/2018,general,FALSE,DEM,Danny O'Connor,35
OH,12,JMC Analytics,6/13/2018,6/16/2018,500,lv,,2018,8/7/2018,general,FALSE,REP,Troy Balderson,46
OH,12,JMC Analytics,6/13/2018,6/16/2018,500,lv,,2018,8/7/2018,general,FALSE,GRE,Joe Manchik,1
ND,1,Mason-Dixon Polling & Strategy,6/13/2018,6/15/2018,625,rv,,2018,11/6/2018,general,FALSE,DEM,Mac Schneider,35
ND,1,Mason-Dixon Polling & Strategy,6/13/2018,6/15/2018,625,rv,,2018,11/6/2018,general,FALSE,REP,Kelly Armstrong,46
CA,7,Public Opinion Strategies,6/12/2018,6/14/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,Ami Bera,50
CA,7,Public Opinion Strategies,6/12/2018,6/14/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Andrew Grant,41
MT,1,Gravis Marketing/Kaplan Strategies,6/11/2018,6/13/2018,469,lv,,2018,11/6/2018,general,FALSE,DEM,Kathleen Williams,49
MT,1,Gravis Marketing/Kaplan Strategies,6/11/2018,6/13/2018,469,lv,,2018,11/6/2018,general,FALSE,REP,Greg Gianforte,43
AK,1,Lake Research Partners,6/7/2018,6/12/2018,540,lv,D,2018,11/6/2018,general,FALSE,REP,Don Young,40
AK,1,Lake Research Partners,6/7/2018,6/12/2018,540,lv,D,2018,11/6/2018,general,FALSE,DEM,Alyse S. Galvin,36
NM,2,DCCC Targeting and Analytics Department,6/6/2018,6/11/2018,456,rv,D,2018,11/6/2018,general,FALSE,DEM,Xochitl Torres Small,43
NM,2,DCCC Targeting and Analytics Department,6/6/2018,6/11/2018,456,rv,D,2018,11/6/2018,general,FALSE,REP,Yvette Herrell,45
CA,39,DCCC Targeting and Analytics Department,6/10/2018,6/10/2018,536,lv,D,2018,11/6/2018,general,FALSE,DEM,Gilbert Cisneros,43
CA,39,DCCC Targeting and Analytics Department,6/10/2018,6/10/2018,536,lv,D,2018,11/6/2018,general,FALSE,REP,Young Kim,45
PA,10,Public Policy Polling,6/8/2018,6/10/2018,654,lv,D,2018,11/6/2018,general,FALSE,DEM,George B. Scott,41
PA,10,Public Policy Polling,6/8/2018,6/10/2018,654,lv,D,2018,11/6/2018,general,FALSE,REP,Scott Perry,45
OH,12,Monmouth University,6/7/2018,6/10/2018,501,v,,2018,8/7/2018,general,FALSE,DEM,Danny O'Connor,33
OH,12,Monmouth University,6/7/2018,6/10/2018,501,v,,2018,8/7/2018,general,FALSE,REP,Troy Balderson,43
OH,12,Monmouth University,6/7/2018,6/10/2018,501,v,,2018,8/7/2018,general,FALSE,GRE,Joe Manchik,1
OH,12,Monmouth University,6/7/2018,6/10/2018,371,lv,,2018,8/7/2018,general,FALSE,DEM,Danny O'Connor,39
OH,12,Monmouth University,6/7/2018,6/10/2018,371,lv,,2018,8/7/2018,general,FALSE,REP,Troy Balderson,48
OH,12,Monmouth University,6/7/2018,6/10/2018,371,lv,,2018,8/7/2018,general,FALSE,GRE,Joe Manchik,0
OH,12,Monmouth University,6/7/2018,6/10/2018,371,lv,,2018,8/7/2018,general,FALSE,DEM,Danny O'Connor,39
OH,12,Monmouth University,6/7/2018,6/10/2018,371,lv,,2018,8/7/2018,general,FALSE,REP,Troy Balderson,46
OH,12,Monmouth University,6/7/2018,6/10/2018,371,lv,,2018,8/7/2018,general,FALSE,GRE,Joe Manchik,0
OH,12,Monmouth University,6/7/2018,6/10/2018,263,lv,,2018,8/7/2018,general,FALSE,DEM,Danny O'Connor,35
OH,12,Monmouth University,6/7/2018,6/10/2018,263,lv,,2018,8/7/2018,general,FALSE,REP,Troy Balderson,50
OH,12,Monmouth University,6/7/2018,6/10/2018,263,lv,,2018,8/7/2018,general,FALSE,GRE,Joe Manchik,0
KY,6,"Fabrizio, Lee & Associates",6/6/2018,6/7/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,Amy McGrath,51
KY,6,"Fabrizio, Lee & Associates",6/6/2018,6/7/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Andy Barr,38
PA,16,"Normington, Petts & Associates",6/5/2018,6/7/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Ronald A. DiNicola,44
PA,16,"Normington, Petts & Associates",6/5/2018,6/7/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Mike Kelly,50
UT,4,Dan Jones & Associates,5/15/2018,6/5/2018,405,lv,,2018,11/6/2018,general,FALSE,DEM,Ben McAdams,43
UT,4,Dan Jones & Associates,5/15/2018,6/5/2018,405,lv,,2018,11/6/2018,general,FALSE,REP,Mia B. Love,47
PA,1,Monmouth University,5/31/2018,6/3/2018,451,v,,2018,11/6/2018,general,FALSE,DEM,Scott Wallace,42
PA,1,Monmouth University,5/31/2018,6/3/2018,451,v,,2018,11/6/2018,general,FALSE,REP,Brian Fitzpatrick,49
PA,1,Monmouth University,5/31/2018,6/3/2018,254,lv,,2018,11/6/2018,general,FALSE,DEM,Scott Wallace,47
PA,1,Monmouth University,5/31/2018,6/3/2018,254,lv,,2018,11/6/2018,general,FALSE,REP,Brian Fitzpatrick,48
PA,1,Monmouth University,5/31/2018,6/3/2018,254,lv,,2018,11/6/2018,general,FALSE,DEM,Scott Wallace,48
PA,1,Monmouth University,5/31/2018,6/3/2018,254,lv,,2018,11/6/2018,general,FALSE,REP,Brian Fitzpatrick,47
NJ,3,GQR Research (GQRR),5/29/2018,6/3/2018,550,lv,D,2018,11/6/2018,general,FALSE,DEM,Andy Kim,44
NJ,3,GQR Research (GQRR),5/29/2018,6/3/2018,550,lv,D,2018,11/6/2018,general,FALSE,REP,Tom MacArthur,48
IN,3,WPA Intelligence (WPAi),5/29/2018,5/31/2018,401,lv,R,2018,11/6/2018,general,FALSE,DEM,Courtney Tritch,34
IN,3,WPA Intelligence (WPAi),5/29/2018,5/31/2018,401,lv,R,2018,11/6/2018,general,FALSE,REP,Jim Banks,55
TX,7,DCCC Targeting and Analytics Department,5/23/2018,5/31/2018,404,lv,D,2018,11/6/2018,general,FALSE,DEM,Lizzie Fletcher,45
TX,7,DCCC Targeting and Analytics Department,5/23/2018,5/31/2018,404,lv,D,2018,11/6/2018,general,FALSE,REP,John Abney Culberson,47
FL,25,Public Policy Polling,5/21/2018,5/23/2018,650,v,D,2018,11/6/2018,general,FALSE,DEM,Mary Barzee Flores,39
FL,25,Public Policy Polling,5/21/2018,5/23/2018,650,v,D,2018,11/6/2018,general,FALSE,REP,Mario Diaz-Balart,46
PA,16,Public Policy Polling,5/21/2018,5/22/2018,623,rv,D,2018,11/6/2018,general,FALSE,DEM,Ronald A. DiNicola,43
PA,16,Public Policy Polling,5/21/2018,5/22/2018,623,rv,D,2018,11/6/2018,general,FALSE,REP,Mike Kelly,48
NE,2,NRCC,5/16/2018,5/16/2018,,rv,R,2018,11/6/2018,general,FALSE,DEM,Kara Eastman,40
NE,2,NRCC,5/16/2018,5/16/2018,,rv,R,2018,11/6/2018,general,FALSE,REP,Don Bacon,50
ND,1,Axis Research,5/13/2018,5/14/2018,509,lv,R,2018,11/6/2018,general,FALSE,DEM,Mac Schneider,28
ND,1,Axis Research,5/13/2018,5/14/2018,509,lv,R,2018,11/6/2018,general,FALSE,REP,Kelly Armstrong,48
PA,1,DCCC Targeting and Analytics Department,5/12/2018,5/14/2018,540,lv,D,2018,11/6/2018,general,FALSE,DEM,Scott Wallace,46
PA,1,DCCC Targeting and Analytics Department,5/12/2018,5/14/2018,540,lv,D,2018,11/6/2018,general,FALSE,REP,Brian Fitzpatrick,48
CA,45,Public Policy Polling,5/10/2018,5/12/2018,599,lv,D,2018,11/6/2018,general,FALSE,DEM,Katie Porter,46
CA,45,Public Policy Polling,5/10/2018,5/12/2018,599,lv,D,2018,11/6/2018,general,FALSE,REP,Mimi Walters,43
OH,12,Public Policy Polling,5/10/2018,5/11/2018,625,lv,D,2018,8/7/2018,general,FALSE,DEM,Danny O'Connor,43
OH,12,Public Policy Polling,5/10/2018,5/11/2018,625,lv,D,2018,8/7/2018,general,FALSE,REP,Troy Balderson,45
FL,18,Global Strategy Group,5/1/2018,5/6/2018,600,lv,D,2018,11/6/2018,general,FALSE,DEM,Lauren Baer,34
FL,18,Global Strategy Group,5/1/2018,5/6/2018,600,lv,D,2018,11/6/2018,general,FALSE,REP,Brian Mast,52
PA,7,Muhlenberg College,4/24/2018,5/3/2018,408,rv,,2018,11/6/2018,general,FALSE,DEM,Susan Wild,42
PA,7,Muhlenberg College,4/24/2018,5/3/2018,408,rv,,2018,11/6/2018,general,FALSE,REP,Martin W. Nothstein,31
KY,6,DCCC Targeting and Analytics Department,4/30/2018,5/2/2018,508,lv,D,2018,11/6/2018,general,FALSE,DEM,Amy McGrath,52
KY,6,DCCC Targeting and Analytics Department,4/30/2018,5/2/2018,508,lv,D,2018,11/6/2018,general,FALSE,REP,Andy Barr,37
NY,22,Zogby Interactive/JZ Analytics,4/23/2018,4/27/2018,358,lv,,2018,11/6/2018,general,FALSE,DEM,Anthony J. Brindisi,55
NY,22,Zogby Interactive/JZ Analytics,4/23/2018,4/27/2018,358,lv,,2018,11/6/2018,general,FALSE,REP,Claudia Tenney,45
IL,6,Garin-Hart-Yang Research Group,4/21/2018,4/23/2018,401,lv,D,2018,11/6/2018,general,FALSE,DEM,Sean Casten,44
IL,6,Garin-Hart-Yang Research Group,4/21/2018,4/23/2018,401,lv,D,2018,11/6/2018,general,FALSE,REP,Peter J. Roskam,45
AZ,8,Emerson College,4/19/2018,4/22/2018,400,lv,,2018,4/24/2018,general,FALSE,DEM,Hiral Tipirneni,43
AZ,8,Emerson College,4/19/2018,4/22/2018,400,lv,,2018,4/24/2018,general,FALSE,REP,Debbie Lesko,49
WA,8,GBAO,4/18/2018,4/22/2018,300,lv,D,2018,11/6/2018,general,FALSE,DEM,Kim Schrier,45
WA,8,GBAO,4/18/2018,4/22/2018,300,lv,D,2018,11/6/2018,general,FALSE,REP,Dino Rossi,51
AR,2,Public Policy Polling,4/16/2018,4/17/2018,610,v,D,2018,11/6/2018,general,FALSE,DEM,Clarke Tucker,42
AR,2,Public Policy Polling,4/16/2018,4/17/2018,610,v,D,2018,11/6/2018,general,FALSE,REP,French Hill,47
IL,12,Public Policy Polling,4/16/2018,4/17/2018,622,v,D,2018,11/6/2018,general,FALSE,DEM,Brendan Kelly,39
IL,12,Public Policy Polling,4/16/2018,4/17/2018,622,v,D,2018,11/6/2018,general,FALSE,REP,Mike Bost,44
IL,13,Public Policy Polling,4/16/2018,4/17/2018,726,v,D,2018,11/6/2018,general,FALSE,DEM,Betsy Dirksen Londrigan,42
IL,13,Public Policy Polling,4/16/2018,4/17/2018,726,v,D,2018,11/6/2018,general,FALSE,REP,Rodney Davis,45
IL,14,Public Policy Polling,4/16/2018,4/17/2018,682,v,D,2018,11/6/2018,general,FALSE,DEM,Lauren Underwood,41
IL,14,Public Policy Polling,4/16/2018,4/17/2018,682,v,D,2018,11/6/2018,general,FALSE,REP,Randy Hultgren,45
NJ,3,Public Policy Polling,4/16/2018,4/17/2018,669,v,D,2018,11/6/2018,general,FALSE,DEM,Andy Kim,41
NJ,3,Public Policy Polling,4/16/2018,4/17/2018,669,v,D,2018,11/6/2018,general,FALSE,REP,Tom MacArthur,42
NC,13,Public Policy Polling,4/16/2018,4/17/2018,668,v,D,2018,11/6/2018,general,FALSE,DEM,Kathy Manning,40
NC,13,Public Policy Polling,4/16/2018,4/17/2018,668,v,D,2018,11/6/2018,general,FALSE,REP,Ted Budd,43
OH,1,Public Policy Polling,4/16/2018,4/17/2018,662,v,D,2018,11/6/2018,general,FALSE,DEM,Aftab Pureval,42
OH,1,Public Policy Polling,4/16/2018,4/17/2018,662,v,D,2018,11/6/2018,general,FALSE,REP,Steve Chabot,43
VA,2,Public Policy Polling,4/16/2018,4/17/2018,609,v,D,2018,11/6/2018,general,FALSE,DEM,Elaine G. Luria,42
VA,2,Public Policy Polling,4/16/2018,4/17/2018,609,v,D,2018,11/6/2018,general,FALSE,REP,Scott W. Taylor,48
MI,8,Public Policy Polling,4/16/2018,4/17/2018,668,v,D,2018,11/6/2018,general,FALSE,DEM,Elissa Slotkin,41
MI,8,Public Policy Polling,4/16/2018,4/17/2018,668,v,D,2018,11/6/2018,general,FALSE,REP,Mike Bishop,46
WA,5,Public Policy Polling,4/16/2018,4/17/2018,689,v,D,2018,11/6/2018,general,FALSE,DEM,Lisa Brown,45
WA,5,Public Policy Polling,4/16/2018,4/17/2018,689,v,D,2018,11/6/2018,general,FALSE,REP,Cathy McMorris Rodgers,48
FL,16,Public Policy Polling,4/16/2018,4/17/2018,655,v,D,2018,11/6/2018,general,FALSE,DEM,David Shapiro,37
FL,16,Public Policy Polling,4/16/2018,4/17/2018,655,v,D,2018,11/6/2018,general,FALSE,REP,Vern Buchanan,49
AZ,8,Lake Research Partners,4/14/2018,4/16/2018,408,rv,D,2018,4/24/2018,general,FALSE,DEM,Hiral Tipirneni,46
AZ,8,Lake Research Partners,4/14/2018,4/16/2018,408,rv,D,2018,4/24/2018,general,FALSE,REP,Debbie Lesko,46
AZ,8,Blumenthal Research Daily,4/12/2018,4/16/2018,600,lv,,2018,4/24/2018,general,FALSE,DEM,Hiral Tipirneni,42
AZ,8,Blumenthal Research Daily,4/12/2018,4/16/2018,600,lv,,2018,4/24/2018,general,FALSE,REP,Debbie Lesko,51
AZ,8,Emerson College,4/12/2018,4/15/2018,400,lv,,2018,4/24/2018,general,FALSE,DEM,Hiral Tipirneni,46
AZ,8,Emerson College,4/12/2018,4/15/2018,400,lv,,2018,4/24/2018,general,FALSE,REP,Debbie Lesko,45
AZ,8,OH Predictive Insights,4/11/2018,4/11/2018,500,lv,,2018,4/24/2018,general,FALSE,DEM,Hiral Tipirneni,43
AZ,8,OH Predictive Insights,4/11/2018,4/11/2018,500,lv,,2018,4/24/2018,general,FALSE,REP,Debbie Lesko,53
WA,5,Elway Research,4/4/2018,4/7/2018,403,rv,,2018,11/6/2018,general,FALSE,DEM,Lisa Brown,38
WA,5,Elway Research,4/4/2018,4/7/2018,403,rv,,2018,11/6/2018,general,FALSE,REP,Cathy McMorris Rodgers,44
MI,8,Target Insyght,4/3/2018,4/5/2018,400,lv,,2018,11/6/2018,general,FALSE,REP,Mike Bishop,45
MI,8,Target Insyght,4/3/2018,4/5/2018,400,lv,,2018,11/6/2018,general,FALSE,DEM,Elissa Slotkin,39
FL,26,DCCC Targeting and Analytics Department,3/17/2018,3/22/2018,400,rv,D,2018,11/6/2018,general,FALSE,DEM,Debbie Mucarsel-Powell,40
FL,26,DCCC Targeting and Analytics Department,3/17/2018,3/22/2018,400,rv,D,2018,11/6/2018,general,FALSE,REP,Carlos Curbelo,45
VA,10,DCCC Targeting and Analytics Department,3/20/2018,3/21/2018,400,rv,D,2018,11/6/2018,general,FALSE,DEM,Jennifer T. Wexton,46
VA,10,DCCC Targeting and Analytics Department,3/20/2018,3/21/2018,400,rv,D,2018,11/6/2018,general,FALSE,REP,Barbara J. Comstock,43
AZ,8,KG Polling,3/13/2018,3/19/2018,600,lv,,2018,4/24/2018,general,FALSE,DEM,Hiral Tipirneni,41
AZ,8,KG Polling,3/13/2018,3/19/2018,600,lv,,2018,4/24/2018,general,FALSE,REP,Debbie Lesko,48
NC,9,ALG Research,3/8/2018,3/13/2018,500,lv,D,2018,11/6/2018,general,FALSE,DEM,Daniel Kent McCready,44
NC,9,ALG Research,3/8/2018,3/13/2018,500,lv,D,2018,11/6/2018,general,FALSE,REP,Mark Harris,43
NY,22,GQR Research (GQRR),3/8/2018,3/12/2018,500,lv,D,2018,11/6/2018,general,FALSE,DEM,Anthony J. Brindisi,50
NY,22,GQR Research (GQRR),3/8/2018,3/12/2018,500,lv,D,2018,11/6/2018,general,FALSE,REP,Claudia Tenney,44
WA,3,Lake Research Partners,3/8/2018,3/12/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Carolyn Long,29
WA,3,Lake Research Partners,3/8/2018,3/12/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Jaime Herrera Beutler,49
PA,18,Monmouth University,3/8/2018,3/11/2018,372,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,51
PA,18,Monmouth University,3/8/2018,3/11/2018,372,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,45
PA,18,Monmouth University,3/8/2018,3/11/2018,394,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,51
PA,18,Monmouth University,3/8/2018,3/11/2018,394,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,44
PA,18,Monmouth University,3/8/2018,3/11/2018,372,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,49
PA,18,Monmouth University,3/8/2018,3/11/2018,372,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,47
PA,18,RABA Research,3/6/2018,3/8/2018,707,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,48
PA,18,RABA Research,3/6/2018,3/8/2018,707,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,44
PA,18,KG Polling,3/2/2018,3/8/2018,650,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,49
PA,18,KG Polling,3/2/2018,3/8/2018,650,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,45
PA,18,KG Polling,3/2/2018,3/8/2018,650,lv,,2018,3/13/2018,general,FALSE,LIB,Drew Gray Miller,1
PA,18,Gravis Marketing/Kaplan Strategies,3/1/2018,3/5/2018,911,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,42
PA,18,Gravis Marketing/Kaplan Strategies,3/1/2018,3/5/2018,911,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,45
UT,4,Mellman Group,2/27/2018,3/4/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Ben McAdams,40
UT,4,Mellman Group,2/27/2018,3/4/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Mia B. Love,43
PA,18,Emerson College,3/1/2018,3/3/2018,474,rv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,48
PA,18,Emerson College,3/1/2018,3/3/2018,474,rv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,45
PA,18,Blumenthal Research Daily,2/27/2018,3/1/2018,830,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,47
PA,18,Blumenthal Research Daily,2/27/2018,3/1/2018,830,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,46
PA,18,KG Polling,2/27/2018,3/1/2018,830,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,47
PA,18,KG Polling,2/27/2018,3/1/2018,830,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,46
PA,18,KG Polling,2/27/2018,3/1/2018,830,lv,,2018,3/13/2018,general,FALSE,LIB,Drew Gray Miller,1
CA,45,Public Policy Polling,2/20/2018,2/21/2018,648,rv,D,2018,11/6/2018,general,FALSE,DEM,Katie Porter,46
CA,45,Public Policy Polling,2/20/2018,2/21/2018,648,rv,D,2018,11/6/2018,general,FALSE,REP,Mimi Walters,44
MI,7,DCCC Targeting and Analytics Department,2/19/2018,2/21/2018,400,rv,D,2018,11/6/2018,general,FALSE,DEM,Gretchen Driskell,37
MI,7,DCCC Targeting and Analytics Department,2/19/2018,2/21/2018,400,rv,D,2018,11/6/2018,general,FALSE,REP,Tim Walberg,41
UT,4,Dan Jones & Associates,2/9/2018,2/21/2018,404,rv,,2018,11/6/2018,general,FALSE,DEM,Ben McAdams,43
UT,4,Dan Jones & Associates,2/9/2018,2/21/2018,404,rv,,2018,11/6/2018,general,FALSE,REP,Mia B. Love,49
CO,6,Public Policy Polling,2/15/2018,2/18/2018,751,v,D,2018,11/6/2018,general,FALSE,DEM,Jason Crow,44
CO,6,Public Policy Polling,2/15/2018,2/18/2018,751,v,D,2018,11/6/2018,general,FALSE,REP,Mike Coffman,39
CA,25,Public Policy Polling,2/14/2018,2/15/2018,283,rv,D,2018,11/6/2018,general,FALSE,DEM,Katie Hill,50
CA,25,Public Policy Polling,2/14/2018,2/15/2018,283,rv,D,2018,11/6/2018,general,FALSE,REP,Stephen Knight,40
NJ,3,Public Policy Polling,2/14/2018,2/15/2018,336,v,D,2018,11/6/2018,general,FALSE,DEM,Andy Kim,43
NJ,3,Public Policy Polling,2/14/2018,2/15/2018,336,v,D,2018,11/6/2018,general,FALSE,REP,Tom MacArthur,47
PA,18,Gravis Marketing/Kaplan Strategies,2/13/2018,2/15/2018,602,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,40
PA,18,Gravis Marketing/Kaplan Strategies,2/13/2018,2/15/2018,602,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,45
PA,18,Monmouth University,2/12/2018,2/15/2018,320,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,45
PA,18,Monmouth University,2/12/2018,2/15/2018,320,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,49
IA,1,DCCC Targeting and Analytics Department,2/13/2018,2/14/2018,400,rv,D,2018,11/6/2018,general,FALSE,DEM,Abby Finkenauer,47
IA,1,DCCC Targeting and Analytics Department,2/13/2018,2/14/2018,400,rv,D,2018,11/6/2018,general,FALSE,REP,Rod Blum,41
IA,1,Public Policy Polling,2/12/2018,2/13/2018,742,v,D,2018,11/6/2018,general,FALSE,DEM,Abby Finkenauer,43
IA,1,Public Policy Polling,2/12/2018,2/13/2018,742,v,D,2018,11/6/2018,general,FALSE,REP,Rod Blum,42
MN,3,Public Policy Polling,2/12/2018,2/13/2018,664,v,D,2018,11/6/2018,general,FALSE,DEM,Dean Phillips,46
MN,3,Public Policy Polling,2/12/2018,2/13/2018,664,v,D,2018,11/6/2018,general,FALSE,REP,Erik Paulsen,43
AZ,2,Public Policy Polling,2/8/2018,2/10/2018,841,v,D,2018,11/6/2018,general,FALSE,DEM,Matthew G. Heinz,45
AZ,2,Public Policy Polling,2/8/2018,2/10/2018,841,v,D,2018,11/6/2018,general,FALSE,REP,Lea Marquez Peterson,31
KY,6,Garin-Hart-Yang Research Group,2/5/2018,2/7/2018,401,lv,D,2018,11/6/2018,general,FALSE,DEM,Amy McGrath,44
KY,6,Garin-Hart-Yang Research Group,2/5/2018,2/7/2018,401,lv,D,2018,11/6/2018,general,FALSE,REP,Andy Barr,48
WA,5,DCCC Targeting and Analytics Department,2/3/2018,2/3/2018,414,lv,D,2018,11/6/2018,general,FALSE,DEM,Lisa Brown,43
WA,5,DCCC Targeting and Analytics Department,2/3/2018,2/3/2018,414,lv,D,2018,11/6/2018,general,FALSE,REP,Cathy McMorris Rodgers,47
CA,25,FM3 Research,1/24/2018,1/28/2018,650,lv,D,2018,11/6/2018,general,FALSE,DEM,Katie Hill,53
CA,25,FM3 Research,1/24/2018,1/28/2018,650,lv,D,2018,11/6/2018,general,FALSE,REP,Stephen Knight,40
UT,4,Dan Jones & Associates,1/15/2018,1/22/2018,400,rv,,2018,11/6/2018,general,FALSE,DEM,Ben McAdams,42
UT,4,Dan Jones & Associates,1/15/2018,1/22/2018,400,rv,,2018,11/6/2018,general,FALSE,REP,Mia B. Love,47
PA,18,DFM Research,1/18/2018,1/19/2018,384,rv,D,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,38
PA,18,DFM Research,1/18/2018,1/19/2018,384,rv,D,2018,3/13/2018,general,FALSE,REP,Richard Saccone,41
OH,1,GBAO,1/11/2018,1/16/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Aftab Pureval,44
OH,1,GBAO,1/11/2018,1/16/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Steve Chabot,51
CA,39,Remington Research Group,1/10/2018,1/11/2018,761,lv,,2018,11/6/2018,general,FALSE,DEM,Gilbert Cisneros,38
CA,39,Remington Research Group,1/10/2018,1/11/2018,761,lv,,2018,11/6/2018,general,FALSE,REP,Young Kim,41
NV,4,DCCC Targeting and Analytics Department,1/5/2018,1/9/2018,400,rv,D,2018,11/6/2018,general,FALSE,DEM,Steven A. Horsford,42
NV,4,DCCC Targeting and Analytics Department,1/5/2018,1/9/2018,400,rv,D,2018,11/6/2018,general,FALSE,REP,Cresent Hardy,37
PA,18,Gravis Marketing/Kaplan Strategies,1/3/2018,1/5/2018,513,lv,,2018,3/13/2018,general,FALSE,DEM,Conor Lamb,34
PA,18,Gravis Marketing/Kaplan Strategies,1/3/2018,1/5/2018,513,lv,,2018,3/13/2018,general,FALSE,REP,Richard Saccone,46
TX,31,Public Policy Polling,11/28/2017,11/29/2017,613,v,D,2018,11/6/2018,general,FALSE,DEM,Mary Jennings Hegar,40
